Count of Invoice,Type of Request,REQUEST ID,CREATED BY,CREATED ON,BRANCH NAME,SUPPLIER CODE,NAME,COUNTRY,CURRENCY,TYPE OF REQUEST,Amount,TASK START,Actioned Date,Request Received Stage,Request received date,Completed Date,Status of Request,Pending Reason,Pending With Approver/Requestor,QC Status,Audited By,Auditor Comments,Ageing-SLA-FPY,Ageing-SLA-2,Ageing of Re-work Days,Ageing of Re-work,Month,Unnamed: 28, Amount 
1.0,Engie,286654,Angel Lewis,2024-10-28 00:00:00,7978 - Port Chaseside,YH92hk-982,Quinn Inc,United States,CAD,Utility,7667.28,2024-10-28 00:00:00,2024-11-14 00:00:00,Engie Portal,2024-11-14 00:00:00,2024-11-14 00:00:00,COMPLETED,,,Not audited,,,0.0,,,,Oct-24,0.0,
1.0,Check Request,630472,David Nolan,2024-10-25 00:00:00,6056 - Lake Nicholasborough,RI28kQ-161,Sanchez Group,United States,USD,Account on Hold - Invoice NOT in J&E,3316.12,2024-10-28 12:51:27,2024-10-28 00:00:00,verification,2024-10-28 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,0.0,
1.0,Check Request,260989,Brian Medina,2024-10-28 00:00:00,6522 - Jessicaville,Qh33Kr-294,"Bowers, Gibbs and Nelson",United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,40242.8,2024-10-28 17:14:35,2024-10-28 00:00:00,verification,2024-10-28 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,0.0,
1.0,Check Request,356442,Antonio Lopez,2024-10-25 00:00:00,5123 - Port Patrickmouth,Pv60gH-078,Matthews-Copeland,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,57387.06,2024-10-28 17:59:23,2024-10-28 00:00:00,verification,2024-10-28 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,0.0,
1.0,Check Request,219809,Michaela Hernandez,2024-10-28 00:00:00,4615 - Gilbertfort,cr15fg-775,Mueller-Nguyen,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,265.5,2024-10-28 19:19:10,2024-10-28 00:00:00,verification,2024-10-28 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,0.0,
1.0,Engie,781660,Elizabeth Chase,2024-10-28 00:00:00,1592 - North Maryville,Hn90hk-507,"Lloyd, Fox and Aguilar",United States,USD,Engie Bills,16392.68,2024-10-28 19:19:10,2024-10-28 00:00:00,Engie Portal,2024-10-28 00:00:00,2024-10-28 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,0.0,
1.0,Engie,786908,Omar Johnson,2024-10-28 00:00:00,6409 - Christinaland,KB69AI-223,Anderson-Phillips,United States,USD,Engie Bills,8712.42,2024-10-28 19:19:10,2024-10-28 00:00:00,Engie Portal,2024-10-28 00:00:00,2024-10-28 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,0.0,
1.0,Engie,663163,Steven Fisher,2024-10-28 00:00:00,6701 - Port Lindachester,pW72hU-936,Aguilar PLC,Canada,CAD,Engie Bills,17104.53,2024-10-28 19:19:10,2024-10-28 00:00:00,Engie Portal,2024-10-28 00:00:00,2024-10-28 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,0.0,
1.0,Engie,353546,Heather Smith,2024-10-28 00:00:00,2003 - Port Harry,JQ78GS-680,"Villarreal, Santiago and Williams",Canada,CAD,Engie Bills,3524.19,2024-10-28 19:19:10,2024-10-28 00:00:00,Engie Portal,2024-10-28 00:00:00,2024-10-28 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,0.0,
1.0,Union,354573,Kimberly Mcintyre,2024-10-28 00:00:00,4440 - Lake Edward,dU88dw-239,Williams and Sons,United States,USD,Union,23897.79,2024-10-29 00:00:00,2024-10-29 00:00:00,AP Processing,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,365526,Dana Hernandez,2024-10-28 00:00:00,9691 - New Patrickberg,ks22eV-389,"Garza, Davis and Johnson",United States,USD,Union,240,2024-10-29 00:00:00,2024-10-29 00:00:00,AP Processing,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Union,688756,Anita Long,2024-10-29 00:00:00,6973 - Williamfurt,qE25zj-637,"Ferguson, Chung and Long",United States,USD,Union,330.72,2024-10-29 00:00:00,2024-10-29 00:00:00,AP Processing,2024-10-29 00:00:00,2024-10-29 00:00:00, COMPLETED ,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Union,160285,Chad Pennington,2024-10-29 00:00:00,1951 - South Seanville,Uc66VO-184,"Medina, Rodriguez and King",United States,USD,Union,4,2024-10-29 00:00:00,2024-10-29 00:00:00,AP Processing,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,833854,Michael Rosario,2024-10-29 00:00:00,2471 - Port Toddberg,De70gy-873,Everett PLC,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,100,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,938883,Joyce Webster,2024-10-29 00:00:00,4923 - Jonport,xS17Pj-413,"Holmes, Fisher and Mccoy",United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,40000,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,239654,Kristie Hendrix MD,2024-10-29 00:00:00,3161 - Stewartton,Ga70nl-087,Anderson-Silva,United States,USD,Union,59498.77,2024-10-29 00:00:00,2024-10-29 00:00:00,AP Processing,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,720566,Shannon Miller,2024-10-29 00:00:00,2025 - Lake Joshua,Al40Hp-971,Turner Ltd,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,250,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,491734,Linda Henderson,2024-10-29 00:00:00,4963 - Lake Christopher,ba47jN-548,Ellis PLC,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,105,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,745041,Anthony Ashley,2024-10-29 00:00:00,8794 - West Martha,Aa14IJ-672,Taylor-Boyle,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,1000,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,221003,Michael Khan,2024-10-29 00:00:00,1956 - Danaton,Ei60ln-160,"Lewis, Foster and Page",United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,15700,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,148094,Stacey Thomas,2024-10-24 00:00:00,4219 - heatherstad,YN89UY-708,"Fritz, Martinez and Gordon",United States,USD,Account on Hold - Invoice in J&E,2412.73,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,224926,Joseph Jones,2024-10-25 00:00:00,5534 - Aaronburgh,gV52hO-098,Medina-Roman,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,650,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,893455,John Johnson,2024-10-29 00:00:00,2600 - Donaldview,UY49JC-001,Woods-Garcia,United States,USD,Legal Obligations (i.e. Taxes),2049.41,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,495280,April Wallace,2024-10-29 00:00:00,9895 - South Jason,OA10UP-912,Bowen-Warren,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,100,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,331963,Gregory Martin,2024-10-29 00:00:00,1843 - HARRYVILLE,Jk76HS-181,Harris Group,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,19,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,509674,Krista White,2024-10-29 00:00:00,2430 - Sotoport,Kn31MV-031,Salinas-Ramirez,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,5000,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,952889,Tyler Garcia,2024-10-29 00:00:00,1013 - JIMENEZVILLE,Et81hl-035,Allison Ltd,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,7575,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,583927,Molly Jackson,2024-11-29 00:00:00,3482 - East Aaron,aF31oo-577,Phillips-Hicks,Canada,CAD,Account on Hold - Invoice in J&E,2881.36,2024-10-29 00:00:00,2024-10-29 00:00:00,verification,2024-10-29 00:00:00,2024-10-29 00:00:00,COMPLETED,,,Not audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,945049,Thomas Floyd,2024-10-28 00:00:00,1858 - South Christopherborough,FO01Pi-928,"Alexander, Ferguson and Le",Canada,CAD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,761.25,2024-10-29 02:38:27,2024-10-28 00:00:00,verification,2024-10-28 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,0.0,
1.0,Union,209114,Susan Sharp,2024-10-30 00:00:00,8868 - North Joe,of91ym-310,"Vargas, Roth and Martinez",United States,USD,Union,14040.48,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,449869,Krystal Hamilton,2024-10-29 00:00:00,6237 - Colemouth,GB09nc-840,Wilson LLC,United States,USD,Union,4902.4,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Union,458198,Kathy Lewis,2024-10-29 00:00:00,1119 - Kyleburgh,JZ93WJ-645,Anderson Group,United States,USD,Union,22643.17,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,747942,Joshua Miller,2024-10-29 00:00:00,5986 - New Julie,qc56CG-934,Rodriguez PLC,United States,USD,Utility,317172.93,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,955809,Emily Brady,2024-10-29 00:00:00,3283 - South Rhondaton,ST85IM-861,Wood-Riddle,United States,USD,Utility,1746.3,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,151369,Julie Padilla,2024-10-28 00:00:00,1505 - Port Rachelchester,mf31LS-929,"Miller, Carter and Tyler",United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,1245,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,158510,Justin Williams,2024-10-29 00:00:00,2023 - North Helen,mv82MK-630,Smith LLC,United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,15000,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,704565,Willie Morgan,2024-10-30 00:00:00,5926 - Butlermouth,Bg40ZB-123,Carroll Inc,United States,USD,Account on Hold - Invoice in J&E,3000,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,We want to understand why are we paying this invoice early and this vendor is 60day pay term - asked to requestor,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,101039,Joseph Stokes,2024-10-30 00:00:00,4014 - Thompsonfurt,KC60RL-333,Davis-Lee,United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,6596,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-30 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,272027,Cindy Kelley,2024-10-30 00:00:00,9582 - Lake Ericchester,fZ05vA-886,Rodriguez PLC,United States,USD,Account on Hold - Invoice in J&E,9002.35,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,582119,Tommy Romero,2024-10-30 00:00:00,3548 - Meganland,se53vF-123,"Weber, Willis and Valdez",United States,USD,Account on Hold - Invoice in J&E,6743.61,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,927344,Stephanie Lara,2024-10-30 00:00:00,2625 - West Laurafort,RS75PS-014,Mullen PLC,United States,USD,Account on Hold - Invoice in J&E,18000,2024-10-30 00:00:00,2024-10-30 00:00:00,,2024-10-30 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,378035,Tyrone Collins,2024-10-30 00:00:00,6162 - South Kennethmouth,oc41CW-699,"Johnson, Davila and Owens",United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,34980.88,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,462136,Brendan Palmer,2024-10-30 00:00:00,5346 - Vanessamouth,hk71Cx-232,Carter and Sons,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,52022.99,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-11-01 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,453560,Paul Martin,2024-10-30 00:00:00,6257 - Jessicachester,GF09PR-244,"Martinez, Skinner and Schmitt",United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,49333.41,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,458163,Juan Gilbert,2024-10-30 00:00:00,2518 - Taylorville,EP37cP-227,"Randall, Woods and Cruz",United States,USD,Legal Obligations (i.e. Taxes),150,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,419753,Lori Roberson,2024-10-30 00:00:00,5458 - Lake Lisa,dR15um-590,Love-Browning,United States,USD,Donation / contribution,12000,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-11-04 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,640343,Matthew Moore,2024-10-30 00:00:00,6606 - Rodriguezborough,VS76Jg-130,King PLC,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,4065.75,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,751859,Donald Freeman,2024-10-30 00:00:00,3129 - Garyhaven,TG67aN-720,Jackson-Parsons,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,612.74,2024-10-30 00:00:00,2024-10-30 00:00:00,verification,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Union,635360,Daniel Anderson,2024-10-30 00:00:00,2483 - Lake Megan,gy64Dj-927,"Valdez, Price and Perez",United States,USD,Union,82958.41,2024-10-30 00:00:00,2024-10-30 00:00:00,AP Check Processor,2024-10-30 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,769805,Kelly Rodriguez,2024-10-30 00:00:00,7638 - Carrilloberg,Wy96dK-913,Peterson-Jenkins,United States,USD,Union,8875.23,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,504174,Troy Ward,2024-10-30 00:00:00,2637 - Port Taylor,Ml53na-934,Washington-Cooper,United States,USD,Union,15028.31,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,889326,Christina Smith,2024-10-30 00:00:00,5247 - Simmonsmouth,Cn67me-946,Brown PLC,United States,USD,Union,139375.33,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,907570,Mark Smith,2024-10-30 00:00:00,1606 - KATELYNSIDE,WI67tz-198,Jackson Group,United States,USD,Union,4926.76,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Union,826827,Daniel Williams,2024-10-30 00:00:00,3434 - Davidport,iY61Aj-339,"Kramer, Ramirez and Knox",United States,USD,Union,1115.63,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Union,165953,Melissa Robinson,2024-10-30 00:00:00,5437 - tinaport,UE89IU-183,"Williamson, Moore and Porter",United States,USD,Union,258702.27,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,759167,Mitchell Jimenez,2024-10-30 00:00:00,2254 - Courtneyton,Ni95PT-264,"Brown, Mason and Barber",United States,USD,Union,385882.34,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Union,408870,Bethany Liu,2024-10-30 00:00:00,9747 - Lake Anthony,iq54ey-525,"Moore, James and Wilkins",United States,USD,Union,166101.85,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,AR REFUND,551858,Mitchell Williams,2024-10-28 00:00:00,2494 - East Dawnport,Fl16Yp-638,"Harris, Fernandez and Campbell",United States,USD,AR Refund Check,74.08,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,AR REFUND,840479,Bianca Davis,2024-10-22 00:00:00,9069 - South Robert,uO95eY-174,"Brown, Walters and Harrell",United States,USD,AR Refund Check,20725.44,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,AR REFUND,181424,Anthony King,2024-10-24 00:00:00,5116 - Michaelborough,jV84RB-813,"Hernandez, Cameron and Jackson",United States,USD,AR Refund Check,1284.7,2024-10-31 00:00:00,2024-10-31 00:00:00,AP Check Processor,2024-10-31 00:00:00,2024-10-31 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,901848,Michael Summers,2024-10-28 00:00:00,1900 - East Derek,hA73In-344,Long PLC,United Kingdom,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,72422.5,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-01 00:00:00,COMPLETED,This is received to verfication on 31st oct 2024. How can we change due date to 28 Oct - Raise this with Janette & Esther,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,280188,Ricky Hall,2024-10-29 00:00:00,8242 - west kristine,xs78Mx-926,Parks-Morris,Canada,CAD,Account on Hold - Invoice in J&E,16578.02,2024-10-31 00:00:00,2024-10-31 00:00:00,,2024-10-31 00:00:00,2024-11-01 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,885132,Joyce Kelly,2024-10-30 00:00:00,6753 - Jenniferborough,RO27UY-971,Brown Ltd,Canada,CAD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,11173.05,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-04 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,695265,Anne Medina,2024-10-30 00:00:00,3456 - Paulhaven,oo32ha-031,Pope-Smith,Canada,CAD,Utility,47166.42,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-04 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,573786,Benjamin Johnson,2024-10-30 00:00:00,1967 - East Kim,Xy33fL-733,"Cook, Meyer and Martinez",Canada,CAD,Utility,64525.87,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-04 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Oct-24,1.0,
1.0,Check Request,640071,Kyle Perry,2024-10-30 00:00:00,5826 - Cabrerafort,BM13hT-431,"Thomas, Knight and Arias",Canada,CAD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,3906.55,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-04 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,391056,Melissa Newton,2024-10-30 00:00:00,7657 - Kevinberg,Ip73kw-398,Mckenzie and Sons,United States,USD,Utility,86,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,602179,James Franklin,2024-10-30 00:00:00,8426 - PORT TIFFANYSIDE,XQ50xj-118,"Beck, Cox and Hernandez",United States,USD,Utility,36,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,590935,Caitlin Curry,2024-10-30 00:00:00,1142 - North Jamesmouth,Gi87vm-763,"Campbell, Carr and Moore",United States,USD,Utility,51,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,264603,Barbara Glover,2024-10-30 00:00:00,3845 - Jonesland,go07kA-760,Foster-Luna,United States,USD,Utility,55,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,912023,Ryan Harmon,2024-10-30 00:00:00,5142 - emilyfort,Or84Ma-311,Thomas-Valenzuela,Canada,CAD,Account on Hold - Invoice in J&E,52499.71,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
1.0,Check Request,887011,Andrea Hughes,2024-10-30 00:00:00,3354 - NORTH ROBINLAND,ZY60Np-467,Ortiz Group,United States,USD,Utility,500,2024-10-31 00:00:00,2024-10-31 00:00:00,verification,2024-10-31 00:00:00,2024-11-05 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Oct-24,1.0,
